Anshan,Anyang,Baoding,Baoji,Baotou,Beihai,Beijing,Benxi,Binzhou,Cangzhou,Changchun,Changde,Changsha,Changzhi,Changzhou,Chengde,Chengdu,Chifeng,Chongqing,Dalian,Dandong,Danzhou,Daqing,Datong,Deyang,Dezhou,Dongfang,Dongguan,Dongying,Eerduosi,Enshi,Foshan,Fushun,Fuxin,Fuyang,Fuzhou,Guangzhou,Guilin,Guiyang,Haerbin,Haikou,Handan,Hangzhou,Hefei,Hengshui,Heyuan,Heze,Hohhot,Huaian,Huanggang,Huangshi,Huizhou,Huludao,Huzhou,Jiangmen,Jiaozuo,Jiaxing,Jiayuguan,Jieyang,Jilin,Jinan,Jinchang,Jingmen,Jingzhou,Jinhua,Jining,Jinzhong,Jinzhou,Jiujiang,Kaifeng,Kunming,Laiwu,Langfang,Lanzhou,Ledongxian,Lhasa,Lianyungang,Liaocheng,Liaoyang,Linfen,Linyi,Lishui,Liuzhou,Luoyang,Luzhou,Maanshan,Maoming,Meizhou,Mianyang,Mudanjiang,Nanchang,Nanchong,Nanjing,Nanning,Nantong,Ningbo,Panjin,Panzhihua,Pingdingshan,Qianjiang,Qingdao,Qingyuan,Qinhuangdao,Qionghai,Qiqihaer,Quanzhou,Qujing,Quzhou,Rizhao,Sanmenxia,Sanya,Shanghai,Shantou,Shanwei,Shaoguan,Shaoxing,Shennongjia,Shenyang,Shenzhen,Shijiazhuang,Shiyan,Shizuishan,Shuozhou,Suizhou,Suqian,Suzhou,Taian,Taiyuan,Taizhou,Tangshan,Tianjing,Tianmen,Tieling,Tongchuan,Weifang,Weihai,Weinan,Wenzhou,Wuhan,Wuhu,Wuxi,Wuzhishan,Xiamen,Xian,Xiangfan,Xiangtan,Xianning,Xiantao,Xianyang,Xiaogan,Xingtai,Xining,Xinzhou,Xuzhou,Yanan,Yancheng,Yangjiang,Yangquan,Yangzhou,Yantai,Yibin,Yichang,Yinchuan,Yingkou,Yueyang,Yuncheng,Yunfu,Yuxi,Zaozhuang,Zhangjiajie,Zhangjiakou,Zhanjiang,Zhaoqing,Zhengzhou,Zhenjiang,Zhongshan,Zhoushan,Zhuhai,Zhuzhou,Zibo,Zigong,Zunyi
105.5677419,90.01857143,49.08654365,58.31,34,23.75,91.46857143,84.318,57.86164286,70.99,33.97,22.09,46.06,65.18,36.75111111,69.664,80,122,61.22214286,129.1,66,52,64,48.9,173,49.57142857,80.68,308,100.806,99,38.5,67.10166667,109.73,127.16,90.36,117.48,65.81,NaN,72.586,61.46090909,81.4975,60.11111111,56.72809524,51.265,45.52333333,39.146,47.71428571,55.28111111,39.68,55.745,59.28571429,93.59166667,64.81333333,73.918,53.424,62.6,64.33214286,61,74.9975,48.25,50.46714286,40.08666667,78.74,214.456,63.755625,52.895,60.246,60.70285714,71.8975,80.9625,80.81833333,58.91,49.24727273,50.32166667,82,35.28714286,32.044,36.48857143,106.0733333,21.415,56.62111111,30.93083333,24.57571429,22.66571429,47.812,111.015,101.6333333,91.84,127.1633333,103.92,54.5,97.75,77.01777778,100.86,98.25,65.73142857,97.642,90.70833333,132.5,123.5,92.684,94.34666667,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.06545455,65.01833333,88.425,82.55555556,82.86666667,109.73,106.75,87.649,82.24875,89.19142857,100.04,84.936,107.79,80.414,66.495,90.36,92.801,86.795,65.05214286,74.0152,72.5,80,67.42,94.03333333,85.76,68.575,74.87,85.84,66.155,62.21571429,70.12,58.6675,36.9525,121.35,80.73833333,104.76,107.795,119.462,106.075,137.3585714,94.015,87.61,1004.37,550.27,77.45,184.81,83.58,85.87,82.225,92.00166667,94.236,95.2,79.17166667,103.435,74.87,72.93,73.57666667,83.87285714,141.54,117.4133333,83.456,68.325,97.96666667,100.82,92.3,109.405,101.048,86.1,74.71909091,65.76,83.52166667
67.46888889,95.46818182,62.24933411,60.52375,23.36,28.164,35.69142857,169.47,55.1727415,53.875,64,27,35,56,45.1,67.12,83,111,68.08117647,96.17,110,98,84,75,43,44.28571429,98,171.7633333,79.59555556,137,57,108.4366667,60,48,38,42,52.732,NaN,115.1,67.53846154,83.095,79.31142857,69.77,55.83454545,32.815,63.83333333,64.71428571,95.325,69.915,74,97.57142857,136.05,77.5,90,80.86166667,63,80.26666667,79,128.6466667,61.14285714,133.5509091,88.42,126.955,130.4,87.18875,55.625,58,108.8333333,100.8571429,83.26,82.02833333,54.898,49.36090909,44.34333333,52.545,41.73166667,38.265,41.63857143,110.45,27.83333333,74.16888889,35.39,22.56285714,20.75714286,39.262,125.135,112.442,87.03333333,147.882,89.488,50.432,110.35,107.438,99.94714286,55,110.345,122.276,115.5283333,141,159,100.0592308,38.1875,63.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.76,77.7325,113.605,89.44444444,134.8666667,127,117.475,101.403,80.8,91.20285714,90.335,93.196,89.71,86.564,69.11,79.21333333,119.293,92.12866667,115.696,114.0138462,86,92,119.0866667,108.291,75.01428571,68.12,79.81176471,151.64,121.268,97.57714286,114.9933333,73.635,35.69928571,109.73,99.45666667,100.24,115.54,127.772,106.4325,137.6742857,87.2625,68.89333333,109.345,122.515,102.95,113,176.8933333,87.798,114.48,100.745,126.5133333,149.424,169.7016667,144.43,103.92,105.86,115.7875,101.32,117.6666667,117.0416667,112.635,100.7675,116.292,138.14,112.8725,75.45285714,79.38666667,77.77166667,67.04692308,77.6225,122.588
82.70444444,171.5145455,78.01003653,88.61333333,34.52,84.424,69.15571429,175.672,54.22084127,73.5,49,38,51,72,49.965,88.416,124,124,63.70470588,55.5,120,111,109,124,139,41.28571429,57,140.3616667,65.27777778,55,50.5,92.49666667,68,71,50,53,58.66666667,NaN,112.1,80.45454545,87.33333333,72.66666667,68.84761905,61.63181818,35.652,35,53.85714286,53.54444444,59.79833333,96.00333333,81.28571429,81.09857143,59.83333333,96.77222222,80.2,72.05666667,102.1164286,72.5,97.3275,72.85714286,96.33090909,54.34555556,80.995,79.446,91.8225,67.44375,59.8,140.5714286,118.625,72.322,50.56166667,29.678,34.999,27.71333333,36.905,36.204,27.76,44,103.5133333,29.16666667,63.99777778,19.5475,16.85714286,16.875,44.41,135.02,112.85,120.025,158.096,95.086,72.449,163.2271429,112.01,93.74625,53.15,111.0827778,142.948,164.55,137.324,192.5,129.1246154,45.5075,73.2575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.0130769,107.7866667,145.8975,109.9090909,130.4,137,91.304375,85.46,87.07761905,70.53571429,45.7575,58.412,46.585,47.73,74.222,268.8133333,124.664,89.285,135.794,114.1823077,76,82.9,88.58,109.804,80.97857143,57.735,79.29235294,176.7990909,128.5,83.07,92.78666667,66.415,29.41461538,96.17,98.68833333,80.565,82.61,102.358,73.78,96.30428571,84,65.04,116.875,143.47,128.6466667,149,145.7533333,73.3,86.92083333,67.436,101.865,116.7866667,141.338,150.602,44.03,61.31,73.6675,69.80666667,65.195,77.191,68.45285714,54.5,57.135,73,81.172,98,75.8375,81.68,62.03272727,85.765,137.056
139.9076471,48.39363636,69.67852558,75.6125,34,40.358,82.42571429,146.928,61.02472789,66.25,34,61,83,142,74.176,104.608,148,137,180.77,48.09,112,101,101,76,51,29.22,122,203.3183333,115.6585714,96,66,154.0171429,79,68,89,96,57.15384615,NaN,82.66666667,84.69230769,81.846,74.41555556,93.4425,55.499,54.66666667,29.85714286,56.14285714,32.24125,51.06,77.4,68.42857143,97.41,83.83333333,88.69,60.58857143,79.6,100.3666667,62,108.9175,70.75,121.6836364,56.11111111,26.61,116.505,92.47875,70.375,70.2,125.438,139.474,80.83,38.47666667,37.202,42.692,36.30666667,50,24.39571429,29.606,29.16833333,75.05666667,19.83333333,27.21444444,24.53538462,15.71428571,19.75,67.935,119.0316667,175.405,149.765,130.432,91.524,85.55125,175.5971429,120.285,110.3642857,81.02,154.7572222,169.356,165.3283333,138.942,143,171.6633333,58.39,83.935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.235,100.4241667,118.75,93.2575,60.26666667,92.3,76.52941176,77.68,87.42608696,84.00285714,46.2975,65.996,55.06,49.3325,63.24714286,88.62666667,129.194,111.729375,114.1271429,84.5152,55.5,72.8275,67.95666667,85.01,60.91857143,59.2625,95.05294118,128.1909091,113.5,40.61625,44.67333333,50.195,30.61857143,265.64,97.14,106.92,117.48,107.66,100.6425,110.7714286,89.955,67,132.125,126.2775,86.48666667,135,159.4033333,79.414,91.28272727,59.1,71.6275,63.34,78.47833333,72.055,48.9,92.3,49,47.15857143,76.1525,52.92444444,41.222,44.7325,52.53857143,65,56.5675,43.712,53.574,69.88428571,48.79909091,68.024,166.14
187.46,82.78727273,68.61262193,47.85625,26.07333333,55.254,129.3885714,125.59,57.95866667,74.375,49,50,61,89,48.6,68.286,101,113,90.36,84.55,93,91,92,69,83,34.66666667,59,330,178.1544444,142,107.5,144.4557143,70,47,51,63,56.41666667,NaN,90.4,78.41666667,146.5,81.40111111,97.129,71,33.178,41.28571429,63.14285714,27.53777778,75.74666667,75.37,77.45,104.4133333,106.8333333,169.6455556,53.08,79.4425,106.8945455,102.3333333,99.942,70.875,105.852,35.91,52.455,109.6666667,95.05266667,102.1575,80.8,119.7142857,138.78,88.8425,95.25333333,57.38,49.31818182,47.21833333,55.5,40.00285714,28.014,41.50285714,57.75,72,24.60111111,26.42666667,19.71428571,24.5,44.505,135.03,158.5225,143.5075,232.978,160.496,112.856,108.61,186.407,224.3475,110.4933333,129.1226316,144.92,236.8633333,247.724,268.5,145.9433333,40.76,99.69625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.25,77.84833333,124,82.09090909,102.9333333,147,78.52176471,89.398,119.0763636,105.235,65.76666667,83.582,63.45,62.6425,110.86,189.35,165.405,124.55125,155.5425,96.88925926,64.5,79,85.38666667,109.536,79.25,50.9725,72.10352941,148.6,129.6,102.58375,102.33,55.0725,101.015,121.35,87.75166667,149.3233333,140.72,176.592,132.0225,157.9975,127.5175,305.6366667,168.4285714,150.4,83.26,174.72,133.8666667,87.45,81.87416667,76.572,87.12666667,92.70333333,125.19,107.7333333,88.42,100.04,82.98,66.67333333,73,49.318,33.034,35.5525,50.05666667,96.84,54.716,64.38833333,48.15,61.065,47.97,87.8775,157.1966667
122.7563333,116.9936364,62.28584954,101.11625,21.66,32.47333333,59.67166667,98.734,46.83419728,89.625,34,206,46,96.17,47.125,137.608,147,221,65.09588235,61.31,99,75,136,68,62,38.83333333,85,163.78,138.038,110,90,112.1666667,61,74,45,57,71.19857143,NaN,85.1,72.07692308,139.3333333,71.875,92.72380952,71.27090909,34.8,35.5,68.83333333,33.78888889,98.25333333,96.44,113.8571429,95.34666667,94.08666667,116.009,61.632,85,94.18571429,323,147.3825,79,78.71363636,47.89555556,56.685,114.3333333,81.61625,100.50375,97,99.66666667,126.8333333,192.612,75.38,55.586,67.22222222,78.97833333,73.99,37.29285714,23.295,38.14166667,54.77,25.83333333,29.48,32.33333333,35.42857143,25.5,60.778,174.206,228.0175,173.26,336.448,188.212,77.929,97.54,192.61,246.31375,121.245,162.8283333,153.67,267.9983333,268.184,306.5,162.0475,43.0075,96.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.4569231,129.82,186.25,116.1818182,142.4666667,178,109.2782353,109.613,103.0508333,102.0085714,91.88,128.106,114.37,104.31,73.06285714,279.46,279.1911111,132.436875,107.6213333,82.3844,66.5,80.135,91.34333333,110.983,82.25666667,80.6125,100.14,162.3354545,131.2,112.61125,105.3233333,82.4075,50.95928571,140.72,127.9133333,169.5316667,187.335,202.964,207.4675,183.4114286,180.28,64.68666667,281.03875,243.0425,153.1566667,150,242.3466667,85.074,87.24666667,109.216,103.11,122,95.65,121.332,103.92,127.16,121.18,103.92,76.9975,59.735,52.99428571,65.535,101.14125,115.968,90.762,107.644,74.21,67.28166667,62.36,112.27,163.824
188.9881818,241.5890909,67.26341558,72.68375,30.59,35.43166667,118.13,111.496,50.22648299,55.375,35,53,30,58,36.50444444,183.4883333,226,245,199.95,129.1,151,112,116,125,105,36.69666667,133,252,133.1616667,224,116.5,150.8228571,63,47,53,41,37.50071429,NaN,64.6,80.30769231,96.55833333,67.40111111,64.83380952,86.516,36.79,22.5,117.8571429,35.20333333,143.6266667,134.29,166.2857143,119.58,109.6666667,114.125,63.234,79.36,82.77142857,111.67,159,84.375,66.523,90.39222222,194.68,103.3333333,98.571875,36.28571429,32.4,60.16666667,159.58,66.99,79.47,43.192,48.10454545,43.082,48,29.11333333,22.444,39.275,85.95333333,20.83333333,34.49777778,31.00166667,26.42857143,20.25,37.872,227.185,259.9733333,238.04,266.056,182.096,120.96,142.4883333,177.236,221.33,105.698,154.1555556,188.845,213.404,253.564,260.5,198.245,81.8,115.8425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.4630769,140.6433333,217.25,149.1818182,151.3853333,178,139,121.524,105.1386957,115.6285714,105.68,98.27,92.305,102.1366667,92.55166667,154.0825,204.25,136.45625,113.9486667,117.5108,42.81,92.0875,69.43,115.59,87.61857143,86.985,117.3417647,137.8481818,121.4,136.1657143,122.7233333,85.0025,34.80928571,61.31,120.9916667,161.105,171.19,179.9866667,202.72,181.38,167.95,75.6,302.5714286,239.985,141.6566667,120,170.88,109.858,93.79916667,100.996,110.3333333,145.6716667,153.305,134.94,87.455,103.92,105.6175,92.945,110.1375,78.77142857,62.72,79.1275,142.3711111,145.7375,112.72,96.562,91.65333333,85.5,72.665,99.5425,80.952
255.2355172,150.9745455,67.87341964,89.515,31.12666667,26.24,120.6557143,122.128,52.5422381,31.5,40,28,36,50,28,66.9,77,156,88.74,185.82,133,119,130,144,104,39.64142857,82,160.4483333,127.1216667,163,96,131.9014286,56,38,33,35,42.47466667,NaN,109.0866667,103.1538462,102.0316667,70.75555556,57.53333333,78.353,44.5,24.66666667,135.8571429,25.89222222,132.8983333,109.9866667,176.5714286,170.072,102.6666667,101.692,95.14857143,86,92.8,101,149.4175,100,78.18272727,99.83666667,214.545,73.4125,105.2628571,38.12875,41.8,68,89.5,58.04333333,137.12,43.618,40.23,33.404,53.45,21.76428571,27.66666667,32.47142857,53.25,19,24.45333333,30.24666667,19.71428571,25.85714286,37.5875,132.465,138.4566667,150.325,147.14,134.91,125.384,125.0114286,176.2988889,191.10375,101.75,146.2857143,102.465,196.394,240.888,225.5,189.1,82.18666667,131.264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.8516667,156.5775,136.5,151.6363636,129.7857143,122,140.7558824,125.007,104.66875,77.858,74.6875,85.825,67.95,95,86.84333333,117.1125,136,115.88625,118.3766667,130.5408696,98,95.8575,112.0733333,118.27875,101.9642857,109.935,120.9888235,141.3709091,113.4,225.1428571,95.64666667,73.8825,58.72230769,90.36,122.7966667,143.3466667,165.635,174.696,149.275,144.59,128.1375,71.85,98.25,120.455,147.29,98,160.6066667,104.322,106.2708333,44.82166667,75.78,55.34333333,86.8125,127,63.245,96.17,90.2575,72.28333333,67,61.42571429,36.94714286,42.63333333,60.07444444,86.15666667,71.9975,77.89,68.9675,36.26,40.07083333,104.2025,97.62
118.04875,73.59909091,57.88516733,72.25,42,53.93333333,93.72,48.992,57.29828571,44.625,105,91,90.36,139,82.84333333,54.11555556,63,92,62.59666667,69.06,106,66,66,61,981,859.4,333,202,150.6333333,142,89,46.98428571,68,49,37,40,44.39777778,NaN,67.9,76.8025,52.78,38.77777778,41.73272727,79.51636364,39.024,21.42857143,36.42857143,23.33222222,107.4283333,102.35,117,73.03833333,49.5,55.493,37.98,51.4,59.125,96.17,74.496,100.1428571,80.74,45.46888889,47,56.4975,48.804,39.57142857,38.8,55.66666667,80.258,45.93333333,47.755,45.568,58.65666667,50.905,80.68,27.81666667,29.9975,35.01428571,50.965,15.2,28.8,29.92666667,25.42857143,27.85714286,50.335,249.1033333,107.435,110.865,108.34,134.91,97.6,82.67428571,91.564,132.83625,116.98,128.2142105,136.382,157,182.548,157.5,115.4909091,59.1175,62.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.12846154,51.09090909,62.75,52.81818182,41.73333333,42,48.11764706,183.0725,71.95714286,37.878,20.4225,18.036,16.975,67.59,58.91166667,409.37,181.69125,87.6,71.81133333,80.02888889,55,65.3475,53.35333333,83.839,83.65571429,89.2125,77.956875,118.8645455,65.4,26.765,43.75,62.93,46.67642857,129.1,66.62666667,120.7333333,156.59,126.714,114.15,129.4342857,107.6175,90.36,67.75,69.8225,252.25,193.89,83.21666667,80.42,69.75333333,37.54166667,32.5675,40.35333333,33.19,31.18,23.99,23.99,28.565,23.1225,43.96,32.89,26.38166667,18.5,18.98888889,32.00666667,27.2425,18.406,17.925,13.47,17.33111111,33.66,85.975
123.2831034,70.36727273,60.35451804,43.24125,20.58,28.97333333,137.3766667,57.05,59.17302721,61.875,47,82.61,46,71,45.4,44.539,55,66,75.58,25.89,205,158,128,140,214,109.4285714,210,221,93.03777778,53,26,81.18714286,296,47,217,170,152.0392857,NaN,71.8,56.76923077,288.255,76.49111111,46.9347619,79.58545455,51.84,25.42857143,38.42857143,32.91666667,86.92166667,98.9875,96.14285714,105.198,61.66666667,142.792,49,85.6,60.55285714,77.66666667,177.3333333,82.57142857,96.652,78.86,38.955,45.7,76.184,75.69875,68.5,48.14285714,91.75,93.052,49.695,30.338,35.197,30.408,48.185,28.33666667,21.6875,23.31,61.66333333,17.4,31.74888889,25.35538462,18.85714286,17.28571429,31.972,331.875,158.7225,656.065,182.542,132.1425,78.423,118.4628571,163.566,113.925,36.06333333,154.4031579,156.432,121.8133333,122.514,149.5,131.4145455,86.19666667,88.8025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.04230769,74.26,139.5,59.66090909,64.2,70,89.38625,116.181,89.00545455,58.04833333,21.0275,21.54,29.455,35.308,59.55285714,102.2175,145.7988889,75.718125,83.38142857,76.01444444,36.5,29.5575,34.46333333,59.335,44.97,28.255,48.38235294,104.2563636,61.6,25.53375,37.00666667,45.2525,34.397,279.76,77.124,113.24,117.475,122.5,134.0725,130.8625,111.8666667,63.31333333,67.5,141.4625,66.09666667,54,173.8366667,92.674,63.09909091,37.69166667,44.408,51.2,62.7775,67.36,36.105,77.77,61.825,68.69,56.4375,49.88444444,38.608,62.1975,38.55571429,29.086,24.83,37.054,37.22,27.32,29.52909091,81.67333333,81.8925
160.6909091,125.6763636,63.44692947,42.5,72,51.81,167.3985714,91,53.27806122,59.875,38,41,41,61,40.3,99.5,62,105,70.15058824,34.92,170,100,91,81,44,30.33333333,81,177,75.674,67,39.5,105.5,44,44,23,48,66.14285714,NaN,74.25,82.38461538,92,72.88888889,57.25238095,66.14090909,58.25,28.28571429,64.57142857,36.28571429,115.6266667,131.88,102.8333333,82.03833333,56.83333333,147.342,84.6,132.8,114.1818182,90.66666667,109.49,121.2857143,58.77777778,38.125,76,81.042,84.713125,64.125,65.2,82.85714286,62.5,85.0825,68.94833333,28.366,28.13111111,31.5,23.56,30.70285714,28.8275,35.33333333,80.70333333,17.83333333,35.00333333,22.52,13.75,10.625,29.182,183.5066667,129.385,199.37,187.81,149.9125,127.8344444,77.79285714,162.202,149.52375,71.718,88.38444444,74.48,152.4716667,158.906,170,104.799,92.51333333,106.61375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.6666667,108.9681818,96.5,107.7272727,125.6666667,180,98.75,93.5,97,96.88333333,86,117.3333333,122,93,102.5333333,105.3,147.3577778,136.174375,111.5,104.5,135,168,154,102.768,98.6,103.5,91.7,108.8627273,167,155.71625,234,100.04,24.19307692,129.1,118.35,147.23,177.24,173,164.4075,165.18,161.5,115.5,134,135.5,161.6,96,183.425,165.81,67.96,78.33333333,62,60.2,68.5,83,70.99,107.79,116.5,92,110,54.459,43.50285714,42.8625,50.22111111,96,76.275,74.455,80.68,78.99,79.51777778,181,81.485
68.93766667,60.2725,56.9274485,67.65375,35,22.47333333,156.6042857,69.16,81.93153333,87.625,34,30,52,55,29.7,99.22666667,NaN,123,129.1,59.37,161,83,81,63,31,36.57142857,56,116.4766667,64.44666667,41,45.5,102.1666667,84,91,36,66,62.08818182,NaN,105.468,73.61538462,147.9375,87,68.05857143,83.62333333,65.5,31.71428571,64,55.89555556,73.80833333,69.9475,90.14285714,164.7742857,57.83333333,134.314,66.82333333,106.8,109.7275,91.66666667,124.6666667,46.60285714,61.47285714,49.56222222,68.555,85.035,85.965,58.85714286,56.6,107.5714286,132.97,70.86,64.535,55.724,59.518,65.79,70.745,43.37,41.37333333,27,64.08333333,42.5,46.80222222,48.0225,26.71428571,34.71428571,48.324,115.54,62.22666667,66.59,42.7175,63.25,47.4,83.75,64.35,49.29375,31.824,60.52428571,43.594,68.78833333,89.47,64,49.056,52.60333333,81.18166667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181.1191667,117.59,156.625,139.6363636,159.8,126,105.6453333,90.262,84.63190476,120.058,177.75,156.93,154,116.146,88.09,108.76,68,74.041875,118.4657143,117.5,114,108,103,112.803,74.6,45.81,85.03117647,85.5375,163.2,203.34625,179.1466667,103.92,27.32090909,227.19,120.716,65.58,68.475,65.03,65.87,65.40285714,89,80.76666667,215.25,236.155,123.285,121.35,114.4866667,124.264,85.199,79.41,95.63,80.844,88.12,105.7025,136.84,127.16,216,217,94.605,81.15777778,64.32166667,115.07,106.56,142.922,94.214,112.05,107.79,85.492,121.4085714,117.5266667,92.278
102.763125,128.636,59.8884865,115.37125,57.63,90.978,134.2171429,150.93,69.22190476,79.75,38.75,105.86,57,85,52.7,71.55777778,NaN,118,54.93333333,61.31,148,96,99,101,82,29,41,113,85.19666667,101.98,84,97.6225,59,81,42,67,42.27153846,NaN,110.1111111,99.08333333,133.985,109.2166667,78.63190476,73.78272727,70.66666667,25.31428571,40,62.1,72.746,88.43333333,98.71428571,138.89,57.66666667,84.75,65.75833333,84.3,79.902,69.06,113.6666667,74.16666667,61.917,66.80222222,106,89.506,67.93333333,80.125,74,88.325,109.73,164.336,81.24,80.496,63.844,88.705,78.02,63.11,76.5,35.83,57.41666667,43.83333333,53.68111111,48.16153846,26.42857143,27.42857143,54.138,99.47666667,105,89.6525,119.33,74.22333333,50.683,184.6528571,90.107,69.55125,40.9725,74.22473684,85.714,89.7075,76.168,75.5,56.44076923,59.1025,86.70875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.1044444,159.2166667,236,158.2727273,194.1333333,366,138.8088235,150.25,97.55454545,168.7475,124,105.5,97,105.34,85.73,181.5575,106.45,104.3786667,156.55,116,117.5,91,112,110.915,84.73714286,85.2725,92.74363636,112.429,188,205.08125,225.5,107.79,42.37230769,239.3,135.695,127.294,135.965,89.456,119.615,116.0357143,103.76,129.1,99.75,129.8566667,308.115,109,142.66,101.38,77.754,96.33333333,82.43166667,91.51833333,78.348,101,266.635,112.63,156,143.1533333,140,95.28571429,67.392,91.95333333,126,122.342,96.102,99.3,101.98,78.06142857,103.338,118,116.77
49.86269231,69.143,66.56353009,117.35375,30,26.568,65.64142857,119.0075,62.93169048,103.875,74.87,50,56,53,47.633,108.8575,NaN,182,117.48,36.72,152,117,89,49,108,39.87428571,69,185,87.82333333,36,57.5,125.3333333,49,45,44,49,63.67,NaN,95.88888889,130.5,383.5625,99.33333333,80.10666667,79.66090909,110.52,32.57142857,53.60714286,52.39222222,40.86166667,43.55,73.408,71.42,56.33333333,121.8888889,88.33333333,101.702,99.044,75.835,116.396,68.625,85.712,29.13333333,10.54,72.555,78.71866667,71.875,80.8,94.85714286,142.65,111.9525,58.24,40.474,43.397,48.72833333,43.075,60.38333333,44.5,30.67666667,66.31,35.83333333,61.05,36.09461538,23.83333333,18.875,56.104,127.2,98.948,74.005,71.456,67.042,49.443,98.43714286,69.287,48.69125,38.59833333,77.50210526,82.968,72.585,67.304,71.5,72.51153846,35.69,75.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.2881818,106.1716667,180.5,127.84,115.3571429,174,120.5752941,111.242,94.70571429,134.295,120.275,127.144,120,97.168,99.744,63.8225,106.09,89.51375,113,84.3012,64,78,89,84.75,41.4,31.4575,92.18882353,182.87,163.2,110.42625,105.7066667,96.805,28.76785714,276.74,101.6316667,107.0133333,129.23,95.26,87.275,110.6214286,85.29,79.5,111.5,163.1166667,131.23,129,103.74,143.056,74.59818182,112.2133333,104.435,124.696,127.3333333,206.796,115.54,190.86,222.1825,146.1516667,123.7925,97.2775,65.58857143,84.57333333,163.7477778,315,137.8075,100.3025,90.185,78.74,91.35166667,114.4525,136.556
76.05925926,252.7254545,71.35828345,79.63714286,35,34.61166667,138.2471429,155.744,61.22719841,118,39,27,31,39,22.3,116.7377778,136,176,97.85588235,123.29,158,127,103,52,57,40.66666667,123,203.98,101.1,149,83.5,212.6071429,49,27,34,40,55.42857143,NaN,139.745,60.76923077,415.6666667,95.81,121.35,104.055,117.75,35.57142857,42.71428571,43.23222222,89.35166667,118.1033333,83.85714286,88.56166667,69.66666667,127.436,84.586,65.75,83.9675,60,100.53,92.96666667,101.4444444,61.34,121.74,115.3025,90.6075,73.14285714,70,82.71428571,121.375,103.322,84.97333333,34.838,45.10444444,46.624,38.125,65,157,36.33333333,87.13333333,23.5,64.08888889,30.665,18.83333333,17.71428571,50.1425,124.205,112.96,129.775,102.092,85.99,52.255,90.97714286,112.655,112.3242857,65.55666667,99.74714286,104.05,119.5,144,143.5,116.3928571,69.9525,89.8475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,265.4766667,178.15,360.5,287.1790909,236.8571429,196,154.3317647,149.5277778,104.0434783,204.258,106.8725,94.146,126.2,102.34,170.43,109.4675,134.03875,114.485625,124.1892308,130.6185185,129,135,126.675,123.865,120.49,192.865,104.434375,139.7554545,130.324,206.6666667,142,86.49,34.59285714,127.16,228.342,114.894,107.795,121.7233333,112.3333333,113.1857143,95.2425,197.7966667,125,174.72,135.2433333,117.48,164.4333333,108.894,102.845,89.83833333,114.4783333,119.3966667,118.5066667,150.45,186.395,161.575,242.79,172.836,121.115,131.7557143,114.4583333,99,110.2725,115,153,135,129.43,113.605,103.3566667,144.372,183.2866667
113.207931,222.7336364,77.87689424,80.68,27,27.562,116.0385714,135.156,57.59246825,113.75,29,37.94,25,38,25,149.645,277,247,77.43142857,121.35,189,128,128,104,72,46.42857143,54,156.474,80.757,123.29,84.5,204.15,36,35,14,33,35.83454545,NaN,83.58,51.41666667,137.626,94.47714286,60.13761905,78.3,75,38.9525,53.28571429,39.162,121.108,112.9433333,140.5714286,92.69666667,71.83333333,91.997,93.072,92,82.48818182,76.66666667,102.858,106.825,110.9609091,115,158.965,62.05666667,97.42875,75.0225,74.8,87.14285714,358.05,107.96,54.63833333,22.084,34.294,34.594,25.51,33.25,26.0225,27.43428571,65.70666667,21.33333333,32.25444444,28.05076923,15.5,14.28571429,51.9,204.515,155.585,119.235,166.108,153.302,96.438,116.1314286,148.173,115.8314286,56.9475,151.3333333,145.878,136.68,118.626,139.5,161.5,76.945,114.87625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.5490909,184,377.2775,194.2027273,192.6363636,255,166.7058824,145.7022222,97.90043478,137.11,55.12,49.836,52.75,62.968,106.0185714,139.4125,165.26,147.853125,135.2066667,180.04,197,156,160,157.6411111,109.1371429,105.1166667,121.6264706,175.7154545,131.274,126.425,89.58333333,72.545,158.575,119.41,153.41,134.98,121.35,104.266,114.965,129,106.6666667,98.63,103.5,111.665,122.82,101,132.66,131.368,135.0322222,58.89833333,82.33333333,71.86166667,83.66666667,115,107.28,76.805,186.7425,86.24833333,66.33333333,58.44166667,57.724,51.21,46.22555556,63.116,53.06,65,57.44,51.185,62.97461538,157.065,170.47
